domain,cause,sex,age_group,indicator,year,value
SAN021000,"Buze, cavitatea bucala, faringe",Femei,Total,Incidenta (caz nou),2022,67.0
SAN021000,"Buze, cavitatea bucala, faringe",Femei,Total,La 100000 locuitori,2022,5.0
SAN021000,"Buze, cavitatea bucala, faringe",Ambele sexe,Total,Incidenta (caz nou),2023,423.0
SAN021000,"Buze, cavitatea bucala, faringe",Ambele sexe,Total,La 100000 locuitori,2023,17.2
SAN021000,"Buze, cavitatea bucala, faringe",Barbati,Total,Incidenta (caz nou),2023,361.0
SAN021000,"Buze, cavitatea bucala, faringe",Barbati,Total,La 100000 locuitori,2023,31.4
SAN021000,"Buze, cavitatea bucala, faringe",Femei,Total,Incidenta (caz nou),2023,62.0
SAN021000,"Buze, cavitatea bucala, faringe",Femei,Total,La 100000 locuitori,2023,4.7
SAN021000,"Buze, cavitatea bucala, faringe",Ambele sexe,Total,Incidenta (caz nou),2024,474.0
SAN021000,"Buze, cavitatea bucala, faringe",Ambele sexe,Total,La 100000 locuitori,2024,19.7
SAN021000,"Buze, cavitatea bucala, faringe",Barbati,Total,Incidenta (caz nou),2024,394.0
SAN021000,"Buze, cavitatea bucala, faringe",Barbati,Total,La 100000 locuitori,2024,35.3
SAN021000,"Buze, cavitatea bucala, faringe",Femei,Total,Incidenta (caz nou),2024,80.0
SAN021000,"Buze, cavitatea bucala, faringe",Femei,Total,La 100000 locuitori,2024,6.2
SAN021000,"Colul si corpul uterin, placenta",Ambele sexe,Total,Incidenta (caz nou),2014,595.0
SAN021000,"Colul si corpul uterin, placenta",Ambele sexe,Total,La 100000 locuitori,2014,20.8
SAN021000,"Colul si corpul uterin, placenta",Barbati,Total,Incidenta (caz nou),2014,
SAN021000,"Colul si corpul uterin, placenta",Barbati,Total,La 100000 locuitori,2014,
SAN021000,"Colul si corpul uterin, placenta",Femei,Total,Incidenta (caz nou),2014,595.0
SAN021000,"Colul si corpul uterin, placenta",Femei,Total,La 100000 locuitori,2014,40.0
SAN021000,"Colul si corpul uterin, placenta",Ambele sexe,Total,Incidenta (caz nou),2015,624.0
SAN021000,"Colul si corpul uterin, placenta",Ambele sexe,Total,La 100000 locuitori,2015,22.0
SAN021000,"Colul si corpul uterin, placenta",Barbati,Total,Incidenta (caz nou),2015,
SAN021000,"Colul si corpul uterin, placenta",Barbati,Total,La 100000 locuitori,2015,
SAN021000,"Colul si corpul uterin, placenta",Femei,Total,Incidenta (caz nou),2015,624.0
SAN021000,"Colul si corpul uterin, placenta",Femei,Total,La 100000 locuitori,2015,42.4
SAN021000,"Colul si corpul uterin, placenta",Ambele sexe,Total,Incidenta (caz nou),2016,686.0
SAN021000,"Colul si corpul uterin, placenta",Ambele sexe,Total,La 100000 locuitori,2016,24.5
SAN021000,"Colul si corpul uterin, placenta",Barbati,Total,Incidenta (caz nou),2016,
SAN021000,"Colul si corpul uterin, placenta",Barbati,Total,La 100000 locuitori,2016,
SAN021000,"Colul si corpul uterin, placenta",Femei,Total,Incidenta (caz nou),2016,686.0
SAN021000,"Colul si corpul uterin, placenta",Femei,Total,La 100000 locuitori,2016,47.8
SAN021000,"Colul si corpul uterin, placenta",Ambele sexe,Total,Incidenta (caz nou),2017,669.0
SAN021000,"Colul si corpul uterin, placenta",Ambele sexe,Total,La 100000 locuitori,2017,24.3
SAN021000,"Colul si corpul uterin, placenta",Barbati,Total,Incidenta (caz nou),2017,
SAN021000,"Colul si corpul uterin, placenta",Barbati,Total,La 100000 locuitori,2017,
SAN021000,"Colul si corpul uterin, placenta",Femei,Total,Incidenta (caz nou),2017,669.0
SAN021000,"Colul si corpul uterin, placenta",Femei,Total,La 100000 locuitori,2017,46.6
SAN021000,"Colul si corpul uterin, placenta",Ambele sexe,Total,Incidenta (caz nou),2018,747.0
SAN021000,"Colul si corpul uterin, placenta",Ambele sexe,Total,La 100000 locuitori,2018,27.6
SAN021000,"Colul si corpul uterin, placenta",Barbati,Total,Incidenta (caz nou),2018,
SAN021000,"Colul si corpul uterin, placenta",Barbati,Total,La 100000 locuitori,2018,
SAN021000,"Colul si corpul uterin, placenta",Femei,Total,Incidenta (caz nou),2018,747.0
SAN021000,"Colul si corpul uterin, placenta",Femei,Total,La 100000 locuitori,2018,52.8
SAN021000,"Colul si corpul uterin, placenta",Ambele sexe,Total,Incidenta (caz nou),2019,716.0
SAN021000,"Colul si corpul uterin, placenta",Ambele sexe,Total,La 100000 locuitori,2019,26.9
SAN021000,"Colul si corpul uterin, placenta",Barbati,Total,Incidenta (caz nou),2019,
SAN021000,"Colul si corpul uterin, placenta",Barbati,Total,La 100000 locuitori,2019,
SAN021000,"Colul si corpul uterin, placenta",Femei,Total,Incidenta (caz nou),2019,716.0
SAN021000,"Colul si corpul uterin, placenta",Femei,Total,La 100000 locuitori,2019,51.4
SAN021000,"Colul si corpul uterin, placenta",Ambele sexe,Total,Incidenta (caz nou),2020,646.0
SAN021000,"Colul si corpul uterin, placenta",Ambele sexe,Total,La 100000 locuitori,2020,24.5
SAN021000,"Colul si corpul uterin, placenta",Barbati,Total,Incidenta (caz nou),2020,
SAN021000,"Colul si corpul uterin, placenta",Barbati,Total,La 100000 locuitori,2020,
SAN021000,"Colul si corpul uterin, placenta",Femei,Total,Incidenta (caz nou),2020,646.0
SAN021000,"Colul si corpul uterin, placenta",Femei,Total,La 100000 locuitori,2020,46.9
SAN021000,"Colul si corpul uterin, placenta",Ambele sexe,Total,Incidenta (caz nou),2021,582.0
SAN021000,"Colul si corpul uterin, placenta",Ambele sexe,Total,La 100000 locuitori,2021,22.4
SAN021000,"Colul si corpul uterin, placenta",Barbati,Total,Incidenta (caz nou),2021,
SAN021000,"Colul si corpul uterin, placenta",Barbati,Total,La 100000 locuitori,2021,
SAN021000,"Colul si corpul uterin, placenta",Femei,Total,Incidenta (caz nou),2021,582.0
SAN021000,"Colul si corpul uterin, placenta",Femei,Total,La 100000 locuitori,2021,42.8
SAN021000,"Colul si corpul uterin, placenta",Ambele sexe,Total,Incidenta (caz nou),2022,677.0
SAN021000,"Colul si corpul uterin, placenta",Ambele sexe,Total,La 100000 locuitori,2022,26.8
SAN021000,"Colul si corpul uterin, placenta",Barbati,Total,Incidenta (caz nou),2022,
SAN021000,"Colul si corpul uterin, placenta",Barbati,Total,La 100000 locuitori,2022,
SAN021000,"Colul si corpul uterin, placenta",Femei,Total,Incidenta (caz nou),2022,677.0
SAN021000,"Colul si corpul uterin, placenta",Femei,Total,La 100000 locuitori,2022,50.8
SAN021000,"Colul si corpul uterin, placenta",Ambele sexe,Total,Incidenta (caz nou),2023,721.0
SAN021000,"Colul si corpul uterin, placenta",Ambele sexe,Total,La 100000 locuitori,2023,29.3
SAN021000,"Colul si corpul uterin, placenta",Barbati,Total,Incidenta (caz nou),2023,
SAN021000,"Colul si corpul uterin, placenta",Barbati,Total,La 100000 locuitori,2023,
SAN021000,"Colul si corpul uterin, placenta",Femei,Total,Incidenta (caz nou),2023,721.0
SAN021000,"Colul si corpul uterin, placenta",Femei,Total,La 100000 locuitori,2023,55.2
SAN021000,"Colul si corpul uterin, placenta",Ambele sexe,Total,Incidenta (caz nou),2024,741.0
SAN021000,"Colul si corpul uterin, placenta",Ambele sexe,Total,La 100000 locuitori,2024,30.8
SAN021000,"Colul si corpul uterin, placenta",Barbati,Total,Incidenta (caz nou),2024,
SAN021000,"Colul si corpul uterin, placenta",Barbati,Total,La 100000 locuitori,2024,
SAN021000,"Colul si corpul uterin, placenta",Femei,Total,Incidenta (caz nou),2024,741.0
SAN021000,"Colul si corpul uterin, placenta",Femei,Total,La 100000 locuitori,2024,57.7
SAN021000,Esofag,Ambele sexe,Total,Incidenta (caz nou),2014,78.0
SAN021000,Esofag,Ambele sexe,Total,La 100000 locuitori,2014,2.7
SAN021000,Esofag,Barbati,Total,Incidenta (caz nou),2014,66.0
SAN021000,Esofag,Barbati,Total,La 100000 locuitori,2014,4.8
SAN021000,Esofag,Femei,Total,Incidenta (caz nou),2014,12.0
SAN021000,Esofag,Femei,Total,La 100000 locuitori,2014,0.8
SAN021000,Esofag,Ambele sexe,Total,Incidenta (caz nou),2015,80.0
SAN021000,Esofag,Ambele sexe,Total,La 100000 locuitori,2015,2.8
SAN021000,Esofag,Barbati,Total,Incidenta (caz nou),2015,68.0
SAN021000,Esofag,Barbati,Total,La 100000 locuitori,2015,5.0
SAN021000,Esofag,Femei,Total,Incidenta (caz nou),2015,12.0
SAN021000,Esofag,Femei,Total,La 100000 locuitori,2015,0.8
SAN021000,Esofag,Ambele sexe,Total,Incidenta (caz nou),2016,71.0
SAN021000,Esofag,Ambele sexe,Total,La 100000 locuitori,2016,2.5
SAN021000,Esofag,Barbati,Total,Incidenta (caz nou),2016,65.0
SAN021000,Esofag,Barbati,Total,La 100000 locuitori,2016,4.8
SAN021000,Esofag,Femei,Total,Incidenta (caz nou),2016,6.0
SAN021000,Esofag,Femei,Total,La 100000 locuitori,2016,0.4
SAN021000,Esofag,Ambele sexe,Total,Incidenta (caz nou),2017,77.0
SAN021000,Esofag,Ambele sexe,Total,La 100000 locuitori,2017,2.8
SAN021000,Esofag,Barbati,Total,Incidenta (caz nou),2017,68.0
SAN021000,Esofag,Barbati,Total,La 100000 locuitori,2017,5.2
SAN021000,Esofag,Femei,Total,Incidenta (caz nou),2017,9.0
SAN021000,Esofag,Femei,Total,La 100000 locuitori,2017,0.6
SAN021000,Esofag,Ambele sexe,Total,Incidenta (caz nou),2018,77.0
SAN021000,Esofag,Ambele sexe,Total,La 100000 locuitori,2018,2.8
SAN021000,Esofag,Barbati,Total,Incidenta (caz nou),2018,63.0
SAN021000,Esofag,Barbati,Total,La 100000 locuitori,2018,4.9
SAN021000,Esofag,Femei,Total,Incidenta (caz nou),2018,14.0
SAN021000,Esofag,Femei,Total,La 100000 locuitori,2018,1.0
SAN021000,Esofag,Ambele sexe,Total,Incidenta (caz nou),2019,67.0
SAN021000,Esofag,Ambele sexe,Total,La 100000 locuitori,2019,2.5
SAN021000,Esofag,Barbati,Total,Incidenta (caz nou),2019,55.0
SAN021000,Esofag,Barbati,Total,La 100000 locuitori,2019,4.3
SAN021000,Esofag,Femei,Total,Incidenta (caz nou),2019,12.0
SAN021000,Esofag,Femei,Total,La 100000 locuitori,2019,0.9
SAN021000,Esofag,Ambele sexe,Total,Incidenta (caz nou),2020,57.0
SAN021000,Esofag,Ambele sexe,Total,La 100000 locuitori,2020,2.2
SAN021000,Esofag,Barbati,Total,Incidenta (caz nou),2020,50.0
SAN021000,Esofag,Barbati,Total,La 100000 locuitori,2020,4.0
SAN021000,Esofag,Femei,Total,Incidenta (caz nou),2020,7.0
SAN021000,Esofag,Femei,Total,La 100000 locuitori,2020,0.5
SAN021000,Esofag,Ambele sexe,Total,Incidenta (caz nou),2021,67.0
SAN021000,Esofag,Ambele sexe,Total,La 100000 locuitori,2021,2.6
SAN021000,Esofag,Barbati,Total,Incidenta (caz nou),2021,57.0
SAN021000,Esofag,Barbati,Total,La 100000 locuitori,2021,4.6
SAN021000,Esofag,Femei,Total,Incidenta (caz nou),2021,10.0
SAN021000,Esofag,Femei,Total,La 100000 locuitori,2021,0.7
SAN021000,Esofag,Ambele sexe,Total,Incidenta (caz nou),2022,79.0
SAN021000,Esofag,Ambele sexe,Total,La 100000 locuitori,2022,3.1
SAN021000,Esofag,Barbati,Total,Incidenta (caz nou),2022,70.0
SAN021000,Esofag,Barbati,Total,La 100000 locuitori,2022,5.9
SAN021000,Esofag,Femei,Total,Incidenta (caz nou),2022,9.0
SAN021000,Esofag,Femei,Total,La 100000 locuitori,2022,0.7
SAN021000,Esofag,Ambele sexe,Total,Incidenta (caz nou),2023,80.0
SAN021000,Esofag,Ambele sexe,Total,La 100000 locuitori,2023,3.3
SAN021000,Esofag,Barbati,Total,Incidenta (caz nou),2023,67.0
SAN021000,Esofag,Barbati,Total,La 100000 locuitori,2023,5.8
SAN021000,Esofag,Femei,Total,Incidenta (caz nou),2023,13.0
SAN021000,Esofag,Femei,Total,La 100000 locuitori,2023,1.0
SAN021000,Esofag,Ambele sexe,Total,Incidenta (caz nou),2024,75.0
SAN021000,Esofag,Ambele sexe,Total,La 100000 locuitori,2024,3.1
SAN021000,Esofag,Barbati,Total,Incidenta (caz nou),2024,67.0
SAN021000,Esofag,Barbati,Total,La 100000 locuitori,2024,6.0
SAN021000,Esofag,Femei,Total,Incidenta (caz nou),2024,8.0
SAN021000,Esofag,Femei,Total,La 100000 locuitori,2024,0.6
SAN021000,Ficat si caile biliare intrahepatice,Ambele sexe,Total,Incidenta (caz nou),2014,292.0
SAN021000,Ficat si caile biliare intrahepatice,Ambele sexe,Total,La 100000 locuitori,2014,10.2
SAN021000,Ficat si caile biliare intrahepatice,Barbati,Total,Incidenta (caz nou),2014,189.0
SAN021000,Ficat si caile biliare intrahepatice,Barbati,Total,La 100000 locuitori,2014,13.8
SAN021000,Ficat si caile biliare intrahepatice,Femei,Total,Incidenta (caz nou),2014,103.0
SAN021000,Ficat si caile biliare intrahepatice,Femei,Total,La 100000 locuitori,2014,6.9
SAN021000,Ficat si caile biliare intrahepatice,Ambele sexe,Total,Incidenta (caz nou),2015,278.0
SAN021000,Ficat si caile biliare intrahepatice,Ambele sexe,Total,La 100000 locuitori,2015,9.8
SAN021000,Ficat si caile biliare intrahepatice,Barbati,Total,Incidenta (caz nou),2015,179.0
SAN021000,Ficat si caile biliare intrahepatice,Barbati,Total,La 100000 locuitori,2015,13.1
SAN021000,Ficat si caile biliare intrahepatice,Femei,Total,Incidenta (caz nou),2015,99.0
SAN021000,Ficat si caile biliare intrahepatice,Femei,Total,La 100000 locuitori,2015,6.7
SAN021000,Ficat si caile biliare intrahepatice,Ambele sexe,Total,Incidenta (caz nou),2016,314.0
SAN021000,Ficat si caile biliare intrahepatice,Ambele sexe,Total,La 100000 locuitori,2016,11.2
SAN021000,Ficat si caile biliare intrahepatice,Barbati,Total,Incidenta (caz nou),2016,219.0
SAN021000,Ficat si caile biliare intrahepatice,Barbati,Total,La 100000 locuitori,2016,16.3
SAN021000,Ficat si caile biliare intrahepatice,Femei,Total,Incidenta (caz nou),2016,95.0
SAN021000,Ficat si caile biliare intrahepatice,Femei,Total,La 100000 locuitori,2016,6.6
SAN021000,Ficat si caile biliare intrahepatice,Ambele sexe,Total,Incidenta (caz nou),2017,253.0
SAN021000,Ficat si caile biliare intrahepatice,Ambele sexe,Total,La 100000 locuitori,2017,9.2
SAN021000,Ficat si caile biliare intrahepatice,Barbati,Total,Incidenta (caz nou),2017,169.0
SAN021000,Ficat si caile biliare intrahepatice,Barbati,Total,La 100000 locuitori,2017,12.8
SAN021000,Ficat si caile biliare intrahepatice,Femei,Total,Incidenta (caz nou),2017,84.0
SAN021000,Ficat si caile biliare intrahepatice,Femei,Total,La 100000 locuitori,2017,5.9
SAN021000,Ficat si caile biliare intrahepatice,Ambele sexe,Total,Incidenta (caz nou),2018,280.0
SAN021000,Ficat si caile biliare intrahepatice,Ambele sexe,Total,La 100000 locuitori,2018,10.3
SAN021000,Ficat si caile biliare intrahepatice,Barbati,Total,Incidenta (caz nou),2018,198.0
SAN021000,Ficat si caile biliare intrahepatice,Barbati,Total,La 100000 locuitori,2018,15.3
SAN021000,Ficat si caile biliare intrahepatice,Femei,Total,Incidenta (caz nou),2018,82.0
SAN021000,Ficat si caile biliare intrahepatice,Femei,Total,La 100000 locuitori,2018,5.8
SAN021000,Ficat si caile biliare intrahepatice,Ambele sexe,Total,Incidenta (caz nou),2019,232.0
SAN021000,Ficat si caile biliare intrahepatice,Ambele sexe,Total,La 100000 locuitori,2019,8.7
SAN021000,Ficat si caile biliare intrahepatice,Barbati,Total,Incidenta (caz nou),2019,150.0
SAN021000,Ficat si caile biliare intrahepatice,Barbati,Total,La 100000 locuitori,2019,11.8
SAN021000,Ficat si caile biliare intrahepatice,Femei,Total,Incidenta (caz nou),2019,82.0
SAN021000,Ficat si caile biliare intrahepatice,Femei,Total,La 100000 locuitori,2019,5.9
SAN021000,Ficat si caile biliare intrahepatice,Ambele sexe,Total,Incidenta (caz nou),2020,220.0
SAN021000,Ficat si caile biliare intrahepatice,Ambele sexe,Total,La 100000 locuitori,2020,8.3
SAN021000,Ficat si caile biliare intrahepatice,Barbati,Total,Incidenta (caz nou),2020,147.0
SAN021000,Ficat si caile biliare intrahepatice,Barbati,Total,La 100000 locuitori,2020,11.7
SAN021000,Ficat si caile biliare intrahepatice,Femei,Total,Incidenta (caz nou),2020,73.0
SAN021000,Ficat si caile biliare intrahepatice,Femei,Total,La 100000 locuitori,2020,5.3
SAN021000,Ficat si caile biliare intrahepatice,Ambele sexe,Total,Incidenta (caz nou),2021,223.0
SAN021000,Ficat si caile biliare intrahepatice,Ambele sexe,Total,La 100000 locuitori,2021,8.6
SAN021000,Ficat si caile biliare intrahepatice,Barbati,Total,Incidenta (caz nou),2021,153.0
SAN021000,Ficat si caile biliare intrahepatice,Barbati,Total,La 100000 locuitori,2021,12.4
SAN021000,Ficat si caile biliare intrahepatice,Femei,Total,Incidenta (caz nou),2021,70.0
SAN021000,Ficat si caile biliare intrahepatice,Femei,Total,La 100000 locuitori,2021,5.1
SAN021000,Ficat si caile biliare intrahepatice,Ambele sexe,Total,Incidenta (caz nou),2022,283.0
SAN021000,Ficat si caile biliare intrahepatice,Ambele sexe,Total,La 100000 locuitori,2022,11.2
SAN021000,Ficat si caile biliare intrahepatice,Barbati,Total,Incidenta (caz nou),2022,186.0
SAN021000,Ficat si caile biliare intrahepatice,Barbati,Total,La 100000 locuitori,2022,15.6
SAN021000,Ficat si caile biliare intrahepatice,Femei,Total,Incidenta (caz nou),2022,97.0
SAN021000,Ficat si caile biliare intrahepatice,Femei,Total,La 100000 locuitori,2022,7.3
SAN021000,Ficat si caile biliare intrahepatice,Ambele sexe,Total,Incidenta (caz nou),2023,273.0
SAN021000,Ficat si caile biliare intrahepatice,Ambele sexe,Total,La 100000 locuitori,2023,11.1
SAN021000,Ficat si caile biliare intrahepatice,Barbati,Total,Incidenta (caz nou),2023,178.0
SAN021000,Ficat si caile biliare intrahepatice,Barbati,Total,La 100000 locuitori,2023,15.5
SAN021000,Ficat si caile biliare intrahepatice,Femei,Total,Incidenta (caz nou),2023,95.0
SAN021000,Ficat si caile biliare intrahepatice,Femei,Total,La 100000 locuitori,2023,7.3
SAN021000,Ficat si caile biliare intrahepatice,Ambele sexe,Total,Incidenta (caz nou),2024,278.0
SAN021000,Ficat si caile biliare intrahepatice,Ambele sexe,Total,La 100000 locuitori,2024,11.6
SAN021000,Ficat si caile biliare intrahepatice,Barbati,Total,Incidenta (caz nou),2024,193.0
SAN021000,Ficat si caile biliare intrahepatice,Barbati,Total,La 100000 locuitori,2024,17.3
SAN021000,Ficat si caile biliare intrahepatice,Femei,Total,Incidenta (caz nou),2024,85.0
SAN021000,Ficat si caile biliare intrahepatice,Femei,Total,La 100000 locuitori,2024,6.6
SAN021000,Glande mamare,Ambele sexe,Total,Incidenta (caz nou),2014,954.0
SAN021000,Glande mamare,Ambele sexe,Total,La 100000 locuitori,2014,33.4
SAN021000,Glande mamare,Barbati,Total,Incidenta (caz nou),2014,17.0
SAN021000,Glande mamare,Barbati,Total,La 100000 locuitori,2014,1.2
SAN021000,Glande mamare,Femei,Total,Incidenta (caz nou),2014,937.0
SAN021000,Glande mamare,Femei,Total,La 100000 locuitori,2014,63.1
SAN021000,Glande mamare,Ambele sexe,Total,Incidenta (caz nou),2015,1013.0
SAN021000,Glande mamare,Ambele sexe,Total,La 100000 locuitori,2015,35.7
SAN021000,Glande mamare,Barbati,Total,Incidenta (caz nou),2015,14.0
SAN021000,Glande mamare,Barbati,Total,La 100000 locuitori,2015,1.0
SAN021000,Glande mamare,Femei,Total,Incidenta (caz nou),2015,999.0
SAN021000,Glande mamare,Femei,Total,La 100000 locuitori,2015,67.9
SAN021000,Glande mamare,Ambele sexe,Total,Incidenta (caz nou),2016,1170.0
SAN021000,Glande mamare,Ambele sexe,Total,La 100000 locuitori,2016,41.7
SAN021000,Glande mamare,Barbati,Total,Incidenta (caz nou),2016,14.0
SAN021000,Glande mamare,Barbati,Total,La 100000 locuitori,2016,1.0
SAN021000,Glande mamare,Femei,Total,Incidenta (caz nou),2016,1156.0
SAN021000,Glande mamare,Femei,Total,La 100000 locuitori,2016,80.5
SAN021000,Glande mamare,Ambele sexe,Total,Incidenta (caz nou),2017,1118.0
SAN021000,Glande mamare,Ambele sexe,Total,La 100000 locuitori,2017,40.6
SAN021000,Glande mamare,Barbati,Total,Incidenta (caz nou),2017,12.0
SAN021000,Glande mamare,Barbati,Total,La 100000 locuitori,2017,0.9
SAN021000,Glande mamare,Femei,Total,Incidenta (caz nou),2017,1106.0
SAN021000,Glande mamare,Femei,Total,La 100000 locuitori,2017,77.0
SAN021000,Glande mamare,Ambele sexe,Total,Incidenta (caz nou),2018,1125.0
SAN021000,Glande mamare,Ambele sexe,Total,La 100000 locuitori,2018,41.6
SAN021000,Glande mamare,Barbati,Total,Incidenta (caz nou),2018,4.0
SAN021000,Glande mamare,Barbati,Total,La 100000 locuitori,2018,0.3
SAN021000,Glande mamare,Femei,Total,Incidenta (caz nou),2018,1121.0
SAN021000,Glande mamare,Femei,Total,La 100000 locuitori,2018,79.3
SAN021000,Glande mamare,Ambele sexe,Total,Incidenta (caz nou),2019,1177.0
SAN021000,Glande mamare,Ambele sexe,Total,La 100000 locuitori,2019,44.2
SAN021000,Glande mamare,Barbati,Total,Incidenta (caz nou),2019,14.0
SAN021000,Glande mamare,Barbati,Total,La 100000 locuitori,2019,1.1
SAN021000,Glande mamare,Femei,Total,Incidenta (caz nou),2019,1163.0
SAN021000,Glande mamare,Femei,Total,La 100000 locuitori,2019,83.5
SAN021000,Glande mamare,Ambele sexe,Total,Incidenta (caz nou),2020,1016.0
SAN021000,Glande mamare,Ambele sexe,Total,La 100000 locuitori,2020,38.6
SAN021000,Glande mamare,Barbati,Total,Incidenta (caz nou),2020,18.0
SAN021000,Glande mamare,Barbati,Total,La 100000 locuitori,2020,1.4
SAN021000,Glande mamare,Femei,Total,Incidenta (caz nou),2020,998.0
SAN021000,Glande mamare,Femei,Total,La 100000 locuitori,2020,72.5
SAN021000,Glande mamare,Ambele sexe,Total,Incidenta (caz nou),2021,1123.0
SAN021000,Glande mamare,Ambele sexe,Total,La 100000 locuitori,2021,43.3
SAN021000,Glande mamare,Barbati,Total,Incidenta (caz nou),2021,21.0
SAN021000,Glande mamare,Barbati,Total,La 100000 locuitori,2021,1.7
SAN021000,Glande mamare,Femei,Total,Incidenta (caz nou),2021,1102.0
SAN021000,Glande mamare,Femei,Total,La 100000 locuitori,2021,81.0
SAN021000,Glande mamare,Ambele sexe,Total,Incidenta (caz nou),2022,1307.0
SAN021000,Glande mamare,Ambele sexe,Total,La 100000 locuitori,2022,51.7
SAN021000,Glande mamare,Barbati,Total,Incidenta (caz nou),2022,20.0
SAN021000,Glande mamare,Barbati,Total,La 100000 locuitori,2022,1.7
SAN021000,Glande mamare,Femei,Total,Incidenta (caz nou),2022,1287.0
SAN021000,Glande mamare,Femei,Total,La 100000 locuitori,2022,96.5
