Indicatori,Sectiuni si capitole conform NCM,Tari UE,Ani,value
Import,"XIII. Articole din piatra, ipsos, ciment, azbest, mica sau din materiale similare; produse ceramice; sticla si articole din sticla",Ungaria,2020,1521.58
Import,"XIII. Articole din piatra, ipsos, ciment, azbest, mica sau din materiale similare; produse ceramice; sticla si articole din sticla",Ungaria,2021,1393.85
Import,"XIII. Articole din piatra, ipsos, ciment, azbest, mica sau din materiale similare; produse ceramice; sticla si articole din sticla",Ungaria,2022,2086.07
Import,"XIII. Articole din piatra, ipsos, ciment, azbest, mica sau din materiale similare; produse ceramice; sticla si articole din sticla",Ungaria,2023,1154.39
Import,"XIII. Articole din piatra, ipsos, ciment, azbest, mica sau din materiale similare; produse ceramice; sticla si articole din sticla",Ungaria,2024,1423.13
Import,"68 ..Articole din piatra, ipsos, ciment, azbest, mica sau din materiale similare",Austria,2020,30.49
Import,"68 ..Articole din piatra, ipsos, ciment, azbest, mica sau din materiale similare",Austria,2021,77.19
Import,"68 ..Articole din piatra, ipsos, ciment, azbest, mica sau din materiale similare",Austria,2022,48.59
Import,"68 ..Articole din piatra, ipsos, ciment, azbest, mica sau din materiale similare",Austria,2023,102.71
Import,"68 ..Articole din piatra, ipsos, ciment, azbest, mica sau din materiale similare",Austria,2024,75.30
Import,"68 ..Articole din piatra, ipsos, ciment, azbest, mica sau din materiale similare",Belgia,2020,119.71
Import,"68 ..Articole din piatra, ipsos, ciment, azbest, mica sau din materiale similare",Belgia,2021,93.64
Import,"68 ..Articole din piatra, ipsos, ciment, azbest, mica sau din materiale similare",Belgia,2022,90.88
Import,"68 ..Articole din piatra, ipsos, ciment, azbest, mica sau din materiale similare",Belgia,2023,230.68
Import,"68 ..Articole din piatra, ipsos, ciment, azbest, mica sau din materiale similare",Belgia,2024,108.90
Import,"68 ..Articole din piatra, ipsos, ciment, azbest, mica sau din materiale similare",Bulgaria,2020,460.75
Import,"68 ..Articole din piatra, ipsos, ciment, azbest, mica sau din materiale similare",Bulgaria,2021,231.07
Import,"68 ..Articole din piatra, ipsos, ciment, azbest, mica sau din materiale similare",Bulgaria,2022,323.05
Import,"68 ..Articole din piatra, ipsos, ciment, azbest, mica sau din materiale similare",Bulgaria,2023,450.53
Import,"68 ..Articole din piatra, ipsos, ciment, azbest, mica sau din materiale similare",Bulgaria,2024,318.25
Import,"68 ..Articole din piatra, ipsos, ciment, azbest, mica sau din materiale similare",Cehia,2020,388.35
Import,"68 ..Articole din piatra, ipsos, ciment, azbest, mica sau din materiale similare",Cehia,2021,422.88
Import,"68 ..Articole din piatra, ipsos, ciment, azbest, mica sau din materiale similare",Cehia,2022,286.95
Import,"68 ..Articole din piatra, ipsos, ciment, azbest, mica sau din materiale similare",Cehia,2023,213.03
Import,"68 ..Articole din piatra, ipsos, ciment, azbest, mica sau din materiale similare",Cehia,2024,231.65
Import,"68 ..Articole din piatra, ipsos, ciment, azbest, mica sau din materiale similare",Cipru,2020,-
Import,"68 ..Articole din piatra, ipsos, ciment, azbest, mica sau din materiale similare",Cipru,2021,-
Import,"68 ..Articole din piatra, ipsos, ciment, azbest, mica sau din materiale similare",Cipru,2022,-
Import,"68 ..Articole din piatra, ipsos, ciment, azbest, mica sau din materiale similare",Cipru,2023,-
Import,"68 ..Articole din piatra, ipsos, ciment, azbest, mica sau din materiale similare",Cipru,2024,0.11
Import,"68 ..Articole din piatra, ipsos, ciment, azbest, mica sau din materiale similare",Croatia,2020,0.30
Import,"68 ..Articole din piatra, ipsos, ciment, azbest, mica sau din materiale similare",Croatia,2021,-
Import,"68 ..Articole din piatra, ipsos, ciment, azbest, mica sau din materiale similare",Croatia,2022,0.30
Import,"68 ..Articole din piatra, ipsos, ciment, azbest, mica sau din materiale similare",Croatia,2023,1.91
Import,"68 ..Articole din piatra, ipsos, ciment, azbest, mica sau din materiale similare",Croatia,2024,-
Import,"68 ..Articole din piatra, ipsos, ciment, azbest, mica sau din materiale similare",Danemarca,2020,12.76
Import,"68 ..Articole din piatra, ipsos, ciment, azbest, mica sau din materiale similare",Danemarca,2021,16.78
Import,"68 ..Articole din piatra, ipsos, ciment, azbest, mica sau din materiale similare",Danemarca,2022,16.35
Import,"68 ..Articole din piatra, ipsos, ciment, azbest, mica sau din materiale similare",Danemarca,2023,13.15
Import,"68 ..Articole din piatra, ipsos, ciment, azbest, mica sau din materiale similare",Danemarca,2024,7.99
Import,"68 ..Articole din piatra, ipsos, ciment, azbest, mica sau din materiale similare",Estonia,2020,1.03
Import,"68 ..Articole din piatra, ipsos, ciment, azbest, mica sau din materiale similare",Estonia,2021,0.28
Import,"68 ..Articole din piatra, ipsos, ciment, azbest, mica sau din materiale similare",Estonia,2022,1.41
Import,"68 ..Articole din piatra, ipsos, ciment, azbest, mica sau din materiale similare",Estonia,2023,2.37
Import,"68 ..Articole din piatra, ipsos, ciment, azbest, mica sau din materiale similare",Estonia,2024,6.69
Import,"68 ..Articole din piatra, ipsos, ciment, azbest, mica sau din materiale similare",Finlanda,2020,376.62
Import,"68 ..Articole din piatra, ipsos, ciment, azbest, mica sau din materiale similare",Finlanda,2021,319.95
Import,"68 ..Articole din piatra, ipsos, ciment, azbest, mica sau din materiale similare",Finlanda,2022,267.08
Import,"68 ..Articole din piatra, ipsos, ciment, azbest, mica sau din materiale similare",Finlanda,2023,295.43
Import,"68 ..Articole din piatra, ipsos, ciment, azbest, mica sau din materiale similare",Finlanda,2024,315.99
Import,"68 ..Articole din piatra, ipsos, ciment, azbest, mica sau din materiale similare",Franta,2020,113.91
Import,"68 ..Articole din piatra, ipsos, ciment, azbest, mica sau din materiale similare",Franta,2021,93.07
Import,"68 ..Articole din piatra, ipsos, ciment, azbest, mica sau din materiale similare",Franta,2022,88.47
Import,"68 ..Articole din piatra, ipsos, ciment, azbest, mica sau din materiale similare",Franta,2023,80.48
Import,"68 ..Articole din piatra, ipsos, ciment, azbest, mica sau din materiale similare",Franta,2024,147.18
Import,"68 ..Articole din piatra, ipsos, ciment, azbest, mica sau din materiale similare",Germania,2020,784.58
Import,"68 ..Articole din piatra, ipsos, ciment, azbest, mica sau din materiale similare",Germania,2021,1062.73
Import,"68 ..Articole din piatra, ipsos, ciment, azbest, mica sau din materiale similare",Germania,2022,941.18
Import,"68 ..Articole din piatra, ipsos, ciment, azbest, mica sau din materiale similare",Germania,2023,936.83
Import,"68 ..Articole din piatra, ipsos, ciment, azbest, mica sau din materiale similare",Germania,2024,1103.69
Import,"68 ..Articole din piatra, ipsos, ciment, azbest, mica sau din materiale similare",Grecia,2020,273.62
Import,"68 ..Articole din piatra, ipsos, ciment, azbest, mica sau din materiale similare",Grecia,2021,504.86
Import,"68 ..Articole din piatra, ipsos, ciment, azbest, mica sau din materiale similare",Grecia,2022,442.60
Import,"68 ..Articole din piatra, ipsos, ciment, azbest, mica sau din materiale similare",Grecia,2023,540.37
Import,"68 ..Articole din piatra, ipsos, ciment, azbest, mica sau din materiale similare",Grecia,2024,634.79
Import,"68 ..Articole din piatra, ipsos, ciment, azbest, mica sau din materiale similare",Irlanda,2020,0.68
Import,"68 ..Articole din piatra, ipsos, ciment, azbest, mica sau din materiale similare",Irlanda,2021,-
Import,"68 ..Articole din piatra, ipsos, ciment, azbest, mica sau din materiale similare",Irlanda,2022,-
Import,"68 ..Articole din piatra, ipsos, ciment, azbest, mica sau din materiale similare",Irlanda,2023,-
Import,"68 ..Articole din piatra, ipsos, ciment, azbest, mica sau din materiale similare",Irlanda,2024,-
Import,"68 ..Articole din piatra, ipsos, ciment, azbest, mica sau din materiale similare",Italia,2020,1519.76
Import,"68 ..Articole din piatra, ipsos, ciment, azbest, mica sau din materiale similare",Italia,2021,1896.86
Import,"68 ..Articole din piatra, ipsos, ciment, azbest, mica sau din materiale similare",Italia,2022,2420.45
Import,"68 ..Articole din piatra, ipsos, ciment, azbest, mica sau din materiale similare",Italia,2023,2171.52
Import,"68 ..Articole din piatra, ipsos, ciment, azbest, mica sau din materiale similare",Italia,2024,2367.37
Import,"68 ..Articole din piatra, ipsos, ciment, azbest, mica sau din materiale similare",Letonia,2020,2.64
Import,"68 ..Articole din piatra, ipsos, ciment, azbest, mica sau din materiale similare",Letonia,2021,7.97
Import,"68 ..Articole din piatra, ipsos, ciment, azbest, mica sau din materiale similare",Letonia,2022,-
Import,"68 ..Articole din piatra, ipsos, ciment, azbest, mica sau din materiale similare",Letonia,2023,9.17
Import,"68 ..Articole din piatra, ipsos, ciment, azbest, mica sau din materiale similare",Letonia,2024,61.92
Import,"68 ..Articole din piatra, ipsos, ciment, azbest, mica sau din materiale similare",Lituania,2020,34.33
Import,"68 ..Articole din piatra, ipsos, ciment, azbest, mica sau din materiale similare",Lituania,2021,34.86
Import,"68 ..Articole din piatra, ipsos, ciment, azbest, mica sau din materiale similare",Lituania,2022,29.74
Import,"68 ..Articole din piatra, ipsos, ciment, azbest, mica sau din materiale similare",Lituania,2023,574.79
Import,"68 ..Articole din piatra, ipsos, ciment, azbest, mica sau din materiale similare",Lituania,2024,542.12
Import,"68 ..Articole din piatra, ipsos, ciment, azbest, mica sau din materiale similare",Luxemburg,2020,0.32
Import,"68 ..Articole din piatra, ipsos, ciment, azbest, mica sau din materiale similare",Luxemburg,2021,0.06
Import,"68 ..Articole din piatra, ipsos, ciment, azbest, mica sau din materiale similare",Luxemburg,2022,-
Import,"68 ..Articole din piatra, ipsos, ciment, azbest, mica sau din materiale similare",Luxemburg,2023,-
Import,"68 ..Articole din piatra, ipsos, ciment, azbest, mica sau din materiale similare",Luxemburg,2024,-
Import,"68 ..Articole din piatra, ipsos, ciment, azbest, mica sau din materiale similare",Malta,2020,-
Import,"68 ..Articole din piatra, ipsos, ciment, azbest, mica sau din materiale similare",Malta,2021,-
Import,"68 ..Articole din piatra, ipsos, ciment, azbest, mica sau din materiale similare",Malta,2022,-
Import,"68 ..Articole din piatra, ipsos, ciment, azbest, mica sau din materiale similare",Malta,2023,-
Import,"68 ..Articole din piatra, ipsos, ciment, azbest, mica sau din materiale similare",Malta,2024,-
Import,"68 ..Articole din piatra, ipsos, ciment, azbest, mica sau din materiale similare",Polonia,2020,1843.73
Import,"68 ..Articole din piatra, ipsos, ciment, azbest, mica sau din materiale similare",Polonia,2021,2063.46
Import,"68 ..Articole din piatra, ipsos, ciment, azbest, mica sau din materiale similare",Polonia,2022,2431.59
Import,"68 ..Articole din piatra, ipsos, ciment, azbest, mica sau din materiale similare",Polonia,2023,2046.06
Import,"68 ..Articole din piatra, ipsos, ciment, azbest, mica sau din materiale similare",Polonia,2024,2278.90
Import,"68 ..Articole din piatra, ipsos, ciment, azbest, mica sau din materiale similare",Portugalia,2020,126.79
Import,"68 ..Articole din piatra, ipsos, ciment, azbest, mica sau din materiale similare",Portugalia,2021,211.80
Import,"68 ..Articole din piatra, ipsos, ciment, azbest, mica sau din materiale similare",Portugalia,2022,138.79
Import,"68 ..Articole din piatra, ipsos, ciment, azbest, mica sau din materiale similare",Portugalia,2023,145.43
Import,"68 ..Articole din piatra, ipsos, ciment, azbest, mica sau din materiale similare",Portugalia,2024,198.86
Import,"68 ..Articole din piatra, ipsos, ciment, azbest, mica sau din materiale similare",Romania,2020,7549.36
Import,"68 ..Articole din piatra, ipsos, ciment, azbest, mica sau din materiale similare",Romania,2021,7162.54
Import,"68 ..Articole din piatra, ipsos, ciment, azbest, mica sau din materiale similare",Romania,2022,9792.76
Import,"68 ..Articole din piatra, ipsos, ciment, azbest, mica sau din materiale similare",Romania,2023,10423.99
Import,"68 ..Articole din piatra, ipsos, ciment, azbest, mica sau din materiale similare",Romania,2024,10196.71
Import,"68 ..Articole din piatra, ipsos, ciment, azbest, mica sau din materiale similare",Slovacia,2020,312.68
Import,"68 ..Articole din piatra, ipsos, ciment, azbest, mica sau din materiale similare",Slovacia,2021,284.09
Import,"68 ..Articole din piatra, ipsos, ciment, azbest, mica sau din materiale similare",Slovacia,2022,327.44
Import,"68 ..Articole din piatra, ipsos, ciment, azbest, mica sau din materiale similare",Slovacia,2023,497.19
Import,"68 ..Articole din piatra, ipsos, ciment, azbest, mica sau din materiale similare",Slovacia,2024,651.71
Import,"68 ..Articole din piatra, ipsos, ciment, azbest, mica sau din materiale similare",Slovenia,2020,24.50
Import,"68 ..Articole din piatra, ipsos, ciment, azbest, mica sau din materiale similare",Slovenia,2021,39.47
Import,"68 ..Articole din piatra, ipsos, ciment, azbest, mica sau din materiale similare",Slovenia,2022,32.80
Import,"68 ..Articole din piatra, ipsos, ciment, azbest, mica sau din materiale similare",Slovenia,2023,42.22
Import,"68 ..Articole din piatra, ipsos, ciment, azbest, mica sau din materiale similare",Slovenia,2024,32.19
